uid,title,genre,episodes,members,popularity,ranked,score,img_url,link
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"['Harem', 'Music', 'Comedy', 'Romance', 'Shoujo']",13,26771,2738,2529,7.31,https://cdn.myanimelist.net/images/anime/4/79194.jpg,https://myanimelist.net/anime/31178/Uta_no%E2%98%86Prince-sama%E2%99%AA_Maji_Love_Legend_Star
20787,Black Bullet,"['Action', 'Sci-Fi', 'Mystery', 'Seinen']",13,578570,99,2535,7.3,https://cdn.myanimelist.net/images/anime/6/57947.jpg,https://myanimelist.net/anime/20787/Black_Bullet
1983,Black Jack: Futari no Kuroi Isha,['Drama'],1,3646,6524,2536,7.3,https://cdn.myanimelist.net/images/anime/4/40303.jpg,https://myanimelist.net/anime/1983/Black_Jack__Futari_no_Kuroi_Isha
36539,Tsuki ga Kirei Special,"['Comedy', 'Romance', 'School']",1,17117,3459,2528,7.31,https://cdn.myanimelist.net/images/anime/6/88307.jpg,https://myanimelist.net/anime/36539/Tsuki_ga_Kirei_Special
28621,Subete ga F ni Naru,"['Sci-Fi', 'Mystery', 'Psychological']",11,122563,918,2526,7.31,https://cdn.myanimelist.net/images/anime/9/76071.jpg,https://myanimelist.net/anime/28621/Subete_ga_F_ni_Naru
35847,SSSS.Gridman,"['Action', 'Sci-Fi', 'Mecha']",12,145858,767,2525,7.31,https://cdn.myanimelist.net/images/anime/1973/95616.jpg,https://myanimelist.net/anime/35847/SSSSGridman
38938,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,"['Comedy', 'Romance']",5,29880,2584,2522,7.31,https://cdn.myanimelist.net/images/anime/1315/99597.jpg,https://myanimelist.net/anime/38938/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai_Picture_Drama
13055,Sankarea OVA,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']",2,78292,1376,2521,7.31,https://cdn.myanimelist.net/images/anime/4/79032.jpg,https://myanimelist.net/anime/13055/Sankarea_OVA
12467,Nazo no Kanojo X,"['Romance', 'School', 'Seinen']",13,163679,676,2516,7.31,https://cdn.myanimelist.net/images/anime/3/75205.jpg,https://myanimelist.net/anime/12467/Nazo_no_Kanojo_X
1174,Munto,"['Magic', 'Romance', 'Fantasy']",1,16285,3536,4145,6.91,https://cdn.myanimelist.net/images/anime/2/24549.jpg,https://myanimelist.net/anime/1174/Munto
11033,"Natsu-iro Egao de 1, 2, Jump!",['Music'],1,10640,4225,2515,7.31,https://cdn.myanimelist.net/images/anime/8/30959.jpg,https://myanimelist.net/anime/11033/Natsu-iro_Egao_de_1_2_Jump
4062,Musashi no Ken,"['Sports', 'Shounen']",72,1646,8391,2514,7.31,https://cdn.myanimelist.net/images/anime/5/22398.jpg,https://myanimelist.net/anime/4062/Musashi_no_Ken
7845,Seton Doubutsuki,"['Adventure', 'Fantasy']",45,383,11604,4350,6.86,https://cdn.myanimelist.net/images/anime/11/19086.jpg,https://myanimelist.net/anime/7845/Seton_Doubutsuki
36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,"['Action', 'Slice of Life', 'Comedy', 'Supernatural']",1,42693,2101,2512,7.31,https://cdn.myanimelist.net/images/anime/7/89331.jpg,https://myanimelist.net/anime/36616/Mob_Psycho_100__Reigen_-_Shirarezaru_Kiseki_no_Reinouryokusha
24475,Mangaka-san to Assistant-san to The Animation Specials,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",6,37294,2276,2511,7.31,https://cdn.myanimelist.net/images/anime/9/63827.jpg,https://myanimelist.net/anime/24475/Mangaka-san_to_Assistant-san_to_The_Animation_Specials
1609,Mai-Otome Zwei,"['Action', 'Magic']",4,16817,3483,2510,7.31,https://cdn.myanimelist.net/images/anime/8/7222.jpg,https://myanimelist.net/anime/1609/Mai-Otome_Zwei
3577,Kyouran Kazoku Nikki,"['Comedy', 'Sci-Fi']",26,25390,2820,2509,7.31,https://cdn.myanimelist.net/images/anime/6/7601.jpg,https://myanimelist.net/anime/3577/Kyouran_Kazoku_Nikki
15379,Kotoura-san,"['Comedy', 'Drama', 'Romance', 'School']",12,218168,491,2508,7.31,https://cdn.myanimelist.net/images/anime/10/75585.jpg,https://myanimelist.net/anime/15379/Kotoura-san
3272,Kinnikuman,"['Adventure', 'Comedy', 'Sports', 'Shounen']",137,6921,5036,2507,7.31,https://cdn.myanimelist.net/images/anime/5/5182.jpg,https://myanimelist.net/anime/3272/Kinnikuman
953,Jyu Oh Sei,"['Action', 'Sci-Fi', 'Adventure', 'Mystery', 'Drama', 'Shoujo']",11,57979,1712,2505,7.31,https://cdn.myanimelist.net/images/anime/3/14079.jpg,https://myanimelist.net/anime/953/Jyu_Oh_Sei
147,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",14,114690,983,2506,7.31,https://cdn.myanimelist.net/images/anime/5/10227.jpg,https://myanimelist.net/anime/147/Kimi_ga_Nozomu_Eien
19951,Hunter x Hunter Movie 2: The Last Mission,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",1,73389,1450,2504,7.31,https://cdn.myanimelist.net/images/anime/10/62337.jpg,https://myanimelist.net/anime/19951/Hunter_x_Hunter_Movie_2__The_Last_Mission
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"['Horror', 'Mystery', 'Psychological', 'Thriller']",1,47673,1964,2502,7.31,https://cdn.myanimelist.net/images/anime/12/51063.jpg,https://myanimelist.net/anime/16700/Higurashi_no_Naku_Koro_ni_Kaku__Outbreak
28825,Himouto! Umaru-chan,"['Comedy', 'School', 'Seinen', 'Slice of Life']",12,362095,254,2503,7.31,https://cdn.myanimelist.net/images/anime/12/75086.jpg,https://myanimelist.net/anime/28825/Himouto_Umaru-chan
28155,Yoru no Yatterman,"['Action', 'Adventure', 'Comedy', 'Drama']",12,27779,2685,5900,6.54,https://cdn.myanimelist.net/images/anime/11/71773.jpg,https://myanimelist.net/anime/28155/Yoru_no_Yatterman
31785,Hakuouki Shinkai: Kaze no Shou,"['Action', 'Drama', 'Historical', 'Romance', 'Samurai', 'Supernatural']",1,2380,7536,6450,6.42,https://cdn.myanimelist.net/images/anime/2/77471.jpg,https://myanimelist.net/anime/31785/Hakuouki_Shinkai__Kaze_no_Shou
23659,Hi no Tori: Hagoromo-hen,['Drama'],1,345,11859,6502,6.41,https://cdn.myanimelist.net/images/anime/12/61249.jpg,https://myanimelist.net/anime/23659/Hi_no_Tori__Hagoromo-hen
1906,Harukanaru Toki no Naka de: Maihitoyo,"['Drama', 'Fantasy', 'Historical', 'Magic', 'Romance', 'Shoujo', 'Supernatural']",1,4902,5795,2501,7.31,https://cdn.myanimelist.net/images/anime/3/72170.jpg,https://myanimelist.net/anime/1906/Harukanaru_Toki_no_Naka_de__Maihitoyo
34279,Grancrest Senki,"['Action', 'Drama', 'Fantasy', 'Romance']",24,152336,729,2500,7.31,https://cdn.myanimelist.net/images/anime/4/89883.jpg,https://myanimelist.net/anime/34279/Grancrest_Senki
12875,Ginga e Kickoff!!,"['Sports', 'Shounen']",39,17442,3426,2499,7.31,https://cdn.myanimelist.net/images/anime/13/61119.jpg,https://myanimelist.net/anime/12875/Ginga_e_Kickoff
1858,Gakuen Utopia Manabi Straight!,"['Slice of Life', 'Comedy', 'School']",12,25224,2829,2498,7.31,https://cdn.myanimelist.net/images/anime/13/4907.jpg,https://myanimelist.net/anime/1858/Gakuen_Utopia_Manabi_Straight
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,"['Action', 'Comedy', 'Military']",1,12497,3949,2496,7.31,https://cdn.myanimelist.net/images/anime/4/70539.jpg,https://myanimelist.net/anime/23359/Code_Geass__Boukoku_no_Akito_2_-_Hikisakareshi_Yokuryuu_Picture_Drama
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",1,2191,7738,2497,7.31,https://cdn.myanimelist.net/images/anime/9/72434.jpg,https://myanimelist.net/anime/6930/Doraemon_Movie_29__Shin_Nobita_no_Uchuu_Kaitakushi
34443,Baki,"['Action', 'Martial Arts', 'Shounen']",26,84599,1308,2494,7.31,https://cdn.myanimelist.net/images/anime/1979/93135.jpg,https://myanimelist.net/anime/34443/Baki
3203,Chibi Maruko-chan Movie,"['Comedy', 'School', 'Shoujo']",1,1411,8774,2495,7.31,https://cdn.myanimelist.net/images/anime/3/54919.jpg,https://myanimelist.net/anime/3203/Chibi_Maruko-chan_Movie
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"['Comedy', 'Romance', 'School', 'Super Power']",6,28130,2664,2493,7.31,https://cdn.myanimelist.net/images/anime/7/60855.jpg,https://myanimelist.net/anime/10834/Baka_to_Test_to_Shoukanjuu__Spinout_Sore_ga_Bokura_no_Nichijou
104,Ayashi no Ceres,"['Adventure', 'Comedy', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",24,48339,1941,2492,7.31,https://cdn.myanimelist.net/images/anime/8/23580.jpg,https://myanimelist.net/anime/104/Ayashi_no_Ceres
7770,Yutori-chan,"['Slice of Life', 'Comedy']",25,4559,5967,7690,6.17,https://cdn.myanimelist.net/images/anime/2/38359.jpg,https://myanimelist.net/anime/7770/Yutori-chan
31771,Amanchu!,"['Slice of Life', 'Comedy', 'School', 'Shounen']",12,72694,1453,2491,7.31,https://cdn.myanimelist.net/images/anime/6/80810.jpg,https://myanimelist.net/anime/31771/Amanchu
306,Abenobashi Mahou☆Shoutengai,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",13,65371,1571,2490,7.31,https://cdn.myanimelist.net/images/anime/1145/92325.jpg,https://myanimelist.net/anime/306/Abenobashi_Mahou%E2%98%86Shoutengai
712,Zoids Genesis,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Military']",50,12598,3933,2489,7.32,https://cdn.myanimelist.net/images/anime/1/712.jpg,https://myanimelist.net/anime/712/Zoids_Genesis
38932,Oyako wa Tsudzuku yo,['Slice of Life'],1,108,15230,7587,6.19,https://cdn.myanimelist.net/images/anime/1718/97986.jpg,https://myanimelist.net/anime/38932/Oyako_wa_Tsudzuku_yo
37511,Kedamono Damono,"['Music', 'Demons']",1,1375,8837,7576,6.19,https://cdn.myanimelist.net/images/anime/1905/91181.jpg,https://myanimelist.net/anime/37511/Kedamono_Damono
25257,Persona 4 the Animation: Mr. Experiment Shorts,['Comedy'],5,4239,6138,7407,6.23,https://cdn.myanimelist.net/images/anime/7/64957.jpg,https://myanimelist.net/anime/25257/Persona_4_the_Animation__Mr_Experiment_Shorts
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"['Action', 'Fantasy', 'Game', 'Shounen']",1,2239,7691,7224,6.27,https://cdn.myanimelist.net/images/anime/9/62897.jpg,https://myanimelist.net/anime/21595/Yu%E2%98%86Gi%E2%98%86Oh_Zexal_Second__Iza_Saishuu_Kessen_e_Special
32502,BlazBlue: Alter Memory Specials,['Comedy'],6,2558,7374,7131,6.28,https://cdn.myanimelist.net/images/anime/4/78024.jpg,https://myanimelist.net/anime/32502/BlazBlue__Alter_Memory_Specials
6234,True Tears Specials,"['Comedy', 'Parody', 'School']",7,9087,4515,6728,6.37,https://cdn.myanimelist.net/images/anime/10/13889.jpg,https://myanimelist.net/anime/6234/True_Tears_Specials
5238,Chocolate Underground: Bokura no Chocolate Sensou,"['Adventure', 'Comedy', 'Kids']",1,1723,8283,6591,6.39,https://cdn.myanimelist.net/images/anime/1006/95712.jpg,https://myanimelist.net/anime/5238/Chocolate_Underground__Bokura_no_Chocolate_Sensou
10202,Kamen Rider Den-O: Imagin Anime 3,"['Action', 'Adventure', 'Comedy', 'Kids', 'Super Power']",12,549,10778,6342,6.44,https://cdn.myanimelist.net/images/anime/10/28137.jpg,https://myanimelist.net/anime/10202/Kamen_Rider_Den-O__Imagin_Anime_3
6743,Utawarerumono OVA Picture Drama,"['Comedy', 'Fantasy']",3,4372,6059,6282,6.46,https://cdn.myanimelist.net/images/anime/10/19945.jpg,https://myanimelist.net/anime/6743/Utawarerumono_OVA_Picture_Drama
25079,Trapp Ikka Monogatari Specials,"['Romance', 'Music', 'Historical', 'Drama']",2,314,12104,6281,6.46,https://cdn.myanimelist.net/images/anime/5/64139.jpg,https://myanimelist.net/anime/25079/Trapp_Ikka_Monogatari_Specials
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","['Ecchi', 'Comedy', 'Romance', 'Supernatural', 'Shounen']",1,21770,3064,6185,6.48,https://cdn.myanimelist.net/images/anime/13/64061.jpg,https://myanimelist.net/anime/21679/Saikin_Imouto_no_Yousu_ga_Chotto_Okashiinda_ga_OVA
8965,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,"['Kids', 'Adventure', 'Comedy']",1,1030,9453,5896,6.54,https://cdn.myanimelist.net/images/anime/12/24828.jpg,https://myanimelist.net/anime/8965/Tottoko_Hamtarou_OVA_3__Hamuchanzu_to_Niji_no_Kuni_no_Oujisama_-_Sekai_de_Ichiban_no_Takaramono
7,Witch Hunter Robin,"['Action', 'Magic', 'Police', 'Supernatural', 'Drama', 'Mystery']",26,85182,1278,2487,7.32,https://cdn.myanimelist.net/images/anime/1796/91065.jpg,https://myanimelist.net/anime/7/Witch_Hunter_Robin
1303,The Animatrix,"['Action', 'Drama', 'Sci-Fi']",9,58466,1698,2486,7.32,https://cdn.myanimelist.net/images/anime/3/75870.jpg,https://myanimelist.net/anime/1303/The_Animatrix
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"['Action', 'Comedy', 'Drama', 'Martial Arts', 'Slice of Life', 'Sports']",1,1598,8474,2488,7.32,https://cdn.myanimelist.net/images/anime/1/2125.jpg,https://myanimelist.net/anime/2009/Yawara_Special__Zutto_Kimi_no_Koto_ga_
10862,Tennis no Ouji-sama: Pair Prince,"['Comedy', 'Sports', 'Drama', 'Shounen']",8,4362,6070,2485,7.32,https://cdn.myanimelist.net/images/anime/3/30020.jpg,https://myanimelist.net/anime/10862/Tennis_no_Ouji-sama__Pair_Prince
10232,Tamayura: Hitotose,"['Slice of Life', 'Comedy', 'Drama']",12,34768,2356,2484,7.32,https://cdn.myanimelist.net/images/anime/13/45368.jpg,https://myanimelist.net/anime/10232/Tamayura__Hitotose
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,"['Action', 'Mystery', 'Horror', 'Psychological']",1,47177,1984,2482,7.32,https://cdn.myanimelist.net/images/anime/10/83150.jpg,https://myanimelist.net/anime/34152/Super_Danganronpa_25__Komaeda_Nagito_to_Sekai_no_Hakaimono
15077,Tabisuru Nuigurumi: Traveling Daru,"['Kids', 'Slice of Life']",1,3632,6539,2483,7.32,https://cdn.myanimelist.net/images/anime/11/40907.jpg,https://myanimelist.net/anime/15077/Tabisuru_Nuigurumi__Traveling_Daru
5226,Souten Kouro,"['Action', 'Adventure', 'Historical']",26,14221,3751,2481,7.32,https://cdn.myanimelist.net/images/anime/8/13994.jpg,https://myanimelist.net/anime/5226/Souten_Kouro
39477,Shingeki no Kyojin Season 3 Specials,"['Comedy', 'Parody', 'Shounen']",4,13090,3879,2479,7.32,https://cdn.myanimelist.net/images/anime/1909/99638.jpg,https://myanimelist.net/anime/39477/Shingeki_no_Kyojin_Season_3_Specials
152,Solty Rei,"['Action', 'Sci-Fi', 'Super Power']",24,23632,2933,2480,7.32,https://cdn.myanimelist.net/images/anime/3/75582.jpg,https://myanimelist.net/anime/152/Solty_Rei
22273,Selector Infected WIXOSS,"['Game', 'Psychological']",12,116043,975,2478,7.32,https://cdn.myanimelist.net/images/anime/13/70147.jpg,https://myanimelist.net/anime/22273/Selector_Infected_WIXOSS
2726,Sukeban Deka,"['Action', 'Police', 'Drama', 'School', 'Shoujo']",2,3696,6490,5952,6.53,https://cdn.myanimelist.net/images/anime/5/3675.jpg,https://myanimelist.net/anime/2726/Sukeban_Deka
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",1,25062,2852,5945,6.53,https://cdn.myanimelist.net/images/anime/11/38311.jpg,https://myanimelist.net/anime/12671/Pokemon_Movie_15__Kyurem_vs_Seikenshi
1381,Seikai no Monshou Special,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']",1,3080,6951,2477,7.32,https://cdn.myanimelist.net/images/anime/9/2753.jpg,https://myanimelist.net/anime/1381/Seikai_no_Monshou_Special
6153,Saint Seiya Recap,"['Sci-Fi', 'Adventure', 'Fantasy', 'Shounen']",1,5392,5576,2475,7.32,https://cdn.myanimelist.net/images/anime/13/55471.jpg,https://myanimelist.net/anime/6153/Saint_Seiya_Recap
4664,Rurouni Kenshin: Special Techniques,"['Action', 'Comedy', 'Samurai']",1,9006,4534,2474,7.32,https://cdn.myanimelist.net/images/anime/4/8997.jpg,https://myanimelist.net/anime/4664/Rurouni_Kenshin__Special_Techniques
36732,Qin Shi Ming Yue: Tian Xing Jiu Ge,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",60,863,9882,2472,7.32,https://cdn.myanimelist.net/images/anime/12/88822.jpg,https://myanimelist.net/anime/36732/Qin_Shi_Ming_Yue__Tian_Xing_Jiu_Ge
15905,Qin Shi Ming Yue: Wanli Changcheng,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",37,899,9747,2473,7.32,https://cdn.myanimelist.net/images/anime/12/65283.jpg,https://myanimelist.net/anime/15905/Qin_Shi_Ming_Yue__Wanli_Changcheng
35330,Poputepipikku,"['Comedy', 'Parody', 'Dementia']",12,135702,830,2471,7.32,https://cdn.myanimelist.net/images/anime/3/88816.jpg,https://myanimelist.net/anime/35330/Poputepipikku
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",1,65841,1567,2470,7.32,https://cdn.myanimelist.net/images/anime/9/26790.jpg,https://myanimelist.net/anime/2847/Pokemon_Movie_10__Dialga_vs_Palkia_vs_Darkrai
4114,Onegai My Melody: Kuru Kuru Shuffle!,"['Fantasy', 'Magic', 'Comedy']",52,2820,7146,2469,7.32,https://cdn.myanimelist.net/images/anime/7/68499.jpg,https://myanimelist.net/anime/4114/Onegai_My_Melody__Kuru_Kuru_Shuffle
5597,Natsu no Arashi!,"['Comedy', 'Romance', 'Supernatural']",13,41053,2148,2467,7.32,https://cdn.myanimelist.net/images/anime/5/75256.jpg,https://myanimelist.net/anime/5597/Natsu_no_Arashi
13585,Natsuyuki Rendezvous,"['Supernatural', 'Drama', 'Romance', 'Josei']",11,58415,1700,2468,7.32,https://cdn.myanimelist.net/images/anime/11/38181.jpg,https://myanimelist.net/anime/13585/Natsuyuki_Rendezvous
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"['Fantasy', 'Supernatural']",1,66537,1562,2466,7.32,https://cdn.myanimelist.net/images/anime/6/52575.jpg,https://myanimelist.net/anime/16444/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_Desu_yo__Onsen_Manyuuki
37031,Mahoutsukai no Yome Recap,"['Slice of Life', 'Magic', 'Fantasy', 'Shounen']",1,9260,4492,2465,7.32,https://cdn.myanimelist.net/images/anime/9/89797.jpg,https://myanimelist.net/anime/37031/Mahoutsukai_no_Yome_Recap
1432,Lupin III: Fuuma Ichizoku no Inbou,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",1,6482,5175,2464,7.32,https://cdn.myanimelist.net/images/anime/1142/94365.jpg,https://myanimelist.net/anime/1432/Lupin_III__Fuuma_Ichizoku_no_Inbou
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,"['Mystery', 'Comedy', 'Kids']",50,11600,4080,2463,7.32,https://cdn.myanimelist.net/images/anime/1115/90222.jpg,https://myanimelist.net/anime/37023/Layton_Mystery_Tanteisha__Katri_no_Nazotoki_File
1374,Kyoushoku Soukou Guyver (2005),"['Adventure', 'Sci-Fi', 'Shounen']",26,16662,3495,2462,7.32,https://cdn.myanimelist.net/images/anime/6/3697.jpg,https://myanimelist.net/anime/1374/Kyoushoku_Soukou_Guyver_2005
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']",1,8304,4689,2461,7.32,https://cdn.myanimelist.net/images/anime/1012/96436.jpg,https://myanimelist.net/anime/35135/Koukyoushihen_Eureka_Seven_Hi-Evolution_2__Anemone
16732,Kiniro Mosaic,"['Slice of Life', 'Comedy', 'School', 'Seinen']",12,134199,845,2459,7.32,https://cdn.myanimelist.net/images/anime/8/51379.jpg,https://myanimelist.net/anime/16732/Kiniro_Mosaic
35145,Kobayashi-san Chi no OO Dragon,"['Slice of Life', 'Comedy', 'Fantasy']",7,53696,1805,2460,7.32,https://cdn.myanimelist.net/images/anime/8/84751.jpg,https://myanimelist.net/anime/35145/Kobayashi-san_Chi_no_OO_Dragon
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,"['Comedy', 'Magic', 'Parody', 'School', 'Slice of Life']",12,7902,4779,5658,6.58,https://cdn.myanimelist.net/images/anime/1259/91819.jpg,https://myanimelist.net/anime/37036/Binan_Koukou_Chikyuu_Boueibu_Happy_Kiss
7875,Kanokon: Manatsu no Dai Shanikusai Specials,['Ecchi'],2,14456,3724,5575,6.6,https://cdn.myanimelist.net/images/anime/7/22071.jpg,https://myanimelist.net/anime/7875/Kanokon__Manatsu_no_Dai_Shanikusai_Specials
4361,Grenadier: Hohoemi no Senshi Specials,"['Ecchi', 'Parody', 'Comedy']",7,5189,5666,5571,6.6,https://cdn.myanimelist.net/images/anime/8/8274.jpg,https://myanimelist.net/anime/4361/Grenadier__Hohoemi_no_Senshi_Specials
1572,Jungle Taitei,"['Adventure', 'Kids', 'Shounen']",52,5088,5715,5239,6.67,https://cdn.myanimelist.net/images/anime/8/59623.jpg,https://myanimelist.net/anime/1572/Jungle_Taitei
31780,Kimi no Kokoro wa Kagayaiteru kai?,['Music'],1,6944,5040,2458,7.32,https://cdn.myanimelist.net/images/anime/4/76534.jpg,https://myanimelist.net/anime/31780/Kimi_no_Kokoro_wa_Kagayaiteru_kai
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",50,3487,6638,2456,7.32,https://cdn.myanimelist.net/images/anime/4/56483.jpg,https://myanimelist.net/anime/2544/Kazoku_Robinson_Hyouryuuki__Fushigi_na_Shima_no_Flone
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",['Comedy'],1,2375,7532,2457,7.32,https://cdn.myanimelist.net/images/anime/4/84854.jpg,https://myanimelist.net/anime/8134/Keroro_Gunsou_Movie_5__Tanjou_Kyuukyoku_Keroro_Kiseki_no_Jikuu-jima_de_Arimasu
15735,Jormungand: Perfect Order Recap,"['Action', 'Adventure', 'Seinen']",1,9566,4424,2454,7.32,https://cdn.myanimelist.net/images/anime/3/43073.jpg,https://myanimelist.net/anime/15735/Jormungand__Perfect_Order_Recap
940,Inukami!,"['Comedy', 'Ecchi', 'Romance', 'Shounen', 'Supernatural']",26,58851,1690,2453,7.32,https://cdn.myanimelist.net/images/anime/1/2508.jpg,https://myanimelist.net/anime/940/Inukami
33490,Kaitou Joker 4th Season,"['Adventure', 'Mystery', 'Comedy', 'Shounen']",13,2649,7301,2455,7.32,https://cdn.myanimelist.net/images/anime/13/80551.jpg,https://myanimelist.net/anime/33490/Kaitou_Joker_4th_Season
16774,Inferno Cop,"['Action', 'Comedy', 'Police']",13,72349,1467,2452,7.32,https://cdn.myanimelist.net/images/anime/2/47037.jpg,https://myanimelist.net/anime/16774/Inferno_Cop
13261,Inazuma Eleven Go: Chrono Stone,"['Sports', 'Super Power', 'Shounen']",51,27038,2724,2451,7.32,https://cdn.myanimelist.net/images/anime/6/38255.jpg,https://myanimelist.net/anime/13261/Inazuma_Eleven_Go__Chrono_Stone
